-5.822505859375000000e+03,2.283363342285156250e-01,-3.478553161621093750e+02,3.235867619514465332e-01,3.279569387435913086e+00,1.250000000000000000e-01
1.783938671875000000e+04,1.313112676143646240e-01,-1.826755523681640625e+02,1.789132803678512573e-01,3.233331918716430664e+00,1.875000000000000000e-01
3.776511718750000000e+04,8.572053909301757812e-02,-3.009649963378906250e+02,1.994947344064712524e-01,2.861602783203125000e+00,2.656250000000000000e-01
-2.856903125000000000e+04,5.896208807826042175e-02,-3.204547119140625000e+02,1.601284742355346680e-01,2.086320161819458008e+00,3.125000000000000000e-01
5.130235351562500000e+03,4.227735847234725952e-02,-1.975373229980468750e+02,1.296461224555969238e-01,2.243423223495483398e+00,3.437500000000000000e-01
-1.732550585937500000e+04,3.321812301874160767e-02,-2.407522888183593750e+02,1.134905889630317688e-01,2.157130956649780273e+00,3.437500000000000000e-01
2.429361328125000000e+04,3.062261454761028290e-02,-3.011076660156250000e+02,9.806992113590240479e-02,2.048003911972045898e+00,3.593750000000000000e-01
2.032274609375000000e+04,2.614351734519004822e-02,-3.512147827148437500e+02,6.779713183641433716e-02,1.739653825759887695e+00,4.218750000000000000e-01
8.287050781250000000e+03,1.891222968697547913e-02,-2.510655212402343750e+02,6.674933433532714844e-02,1.446419596672058105e+00,5.625000000000000000e-01
-3.857571875000000000e+04,1.916841976344585419e-02,-1.879299621582031250e+02,5.037339404225349426e-02,1.460927009582519531e+00,5.625000000000000000e-01
-2.739294140625000000e+04,1.683725230395793915e-02,-2.166409759521484375e+02,4.048686102032661438e-02,1.529354333877563477e+00,5.625000000000000000e-01
-2.073189062500000000e+04,1.615911163389682770e-02,-1.480322265625000000e+02,3.694330155849456787e-02,9.512966275215148926e-01,6.718750000000000000e-01
-1.543595605468750000e+04,1.578104496002197266e-02,-1.196531753540039062e+02,3.703955560922622681e-02,1.378392338752746582e+00,5.625000000000000000e-01
1.613456152343750000e+04,1.272203773260116577e-02,-1.187902069091796875e+02,3.261527046561241150e-02,8.955979347229003906e-01,6.718750000000000000e-01
-1.249820507812500000e+04,1.167268492281436920e-02,-9.334101867675781250e+01,4.001145437359809875e-02,1.158475518226623535e+00,6.250000000000000000e-01
2.692293164062500000e+04,1.078003738075494766e-02,-2.257371139526367188e+01,4.430260509252548218e-02,9.475072026252746582e-01,7.187500000000000000e-01
1.043135498046875000e+03,1.037715934216976166e-02,-9.638121032714843750e+01,3.914355486631393433e-02,1.219112038612365723e+00,6.093750000000000000e-01
2.152206054687500000e+04,9.684910997748374939e-03,-5.056661605834960938e+01,3.290671855211257935e-02,1.419219374656677246e+00,6.250000000000000000e-01
-8.275117187500000000e+03,9.093185886740684509e-03,-1.925110778808593750e+02,3.885352611541748047e-02,8.103726506233215332e-01,7.031250000000000000e-01
-6.703729980468750000e+03,9.444088675081729889e-03,-2.453633422851562500e+02,3.637273982167243958e-02,8.768828511238098145e-01,7.031250000000000000e-01
1.106219824218750000e+04,9.508704766631126404e-03,-3.730938720703125000e+01,3.659667819738388062e-02,1.136765480041503906e+00,6.406250000000000000e-01
2.760825195312500000e+04,8.548984304070472717e-03,-1.300857391357421875e+02,2.627681382000446320e-02,1.453222155570983887e+00,5.937500000000000000e-01
-6.818362304687500000e+03,8.313070982694625854e-03,-1.037465972900390625e+02,3.093085438013076782e-02,5.787649750709533691e-01,7.812500000000000000e-01
-2.467020117187500000e+04,7.742404937744140625e-03,-1.420508728027343750e+02,3.509512171149253845e-02,6.270675063133239746e-01,8.125000000000000000e-01
-2.538508984375000000e+04,7.130622863769531250e-03,-9.012490081787109375e+01,2.345303446054458618e-02,7.089893221855163574e-01,7.968750000000000000e-01
1.048885839843750000e+04,6.601287983357906342e-03,-2.026949119567871094e+01,3.414920717477798462e-02,6.900026798248291016e-01,7.500000000000000000e-01
-1.155287304687500000e+04,6.779196672141551971e-03,-4.800266265869140625e+00,2.845349907875061035e-02,5.309780240058898926e-01,7.968750000000000000e-01
2.296989257812500000e+04,6.106073968112468719e-03,-8.062876892089843750e+01,2.766494452953338623e-02,6.280937194824218750e-01,7.968750000000000000e-01
-2.830032617187500000e+04,6.481600925326347351e-03,-1.727873840332031250e+02,3.670946881175041199e-02,5.514492392539978027e-01,7.968750000000000000e-01
-2.559637500000000000e+04,6.389609072357416153e-03,-2.162303543090820312e+01,2.462185919284820557e-02,6.780005693435668945e-01,8.281250000000000000e-01
-1.442904394531250000e+04,5.444092676043510437e-03,-1.889184951782226562e+00,2.845402434468269348e-02,6.691158413887023926e-01,7.500000000000000000e-01
1.020897070312500000e+04,6.034702993929386139e-03,-1.249722595214843750e+02,2.302824147045612335e-02,8.302472829818725586e-01,7.812500000000000000e-01
-1.524790527343750000e+04,5.860859062522649765e-03,-8.122051239013671875e+01,2.288752421736717224e-02,8.059949874877929688e-01,7.968750000000000000e-01
-2.109997656250000000e+04,5.393153987824916840e-03,-8.263967895507812500e+01,3.068136982619762421e-02,6.288909316062927246e-01,8.437500000000000000e-01
1.260128027343750000e+04,5.484700202941894531e-03,5.060930252075195312e+00,3.215027973055839539e-02,5.983026623725891113e-01,7.968750000000000000e-01
9.184626953125000000e+03,5.199410486966371536e-03,-4.518455505371093750e+01,2.662834897637367249e-02,4.077810347080230713e-01,8.593750000000000000e-01
7.919825683593750000e+03,5.509107373654842377e-03,-9.530518341064453125e+01,4.080711305141448975e-02,3.542772233486175537e-01,8.437500000000000000e-01
9.813676757812500000e+03,5.514490418136119843e-03,-8.089665222167968750e+01,2.795977517962455750e-02,5.722935795783996582e-01,8.125000000000000000e-01
3.421687255859375000e+03,4.881145432591438293e-03,-1.085355529785156250e+02,2.372280508279800415e-02,3.621937930583953857e-01,8.906250000000000000e-01
-2.564833007812500000e+04,5.245681852102279663e-03,-6.736458587646484375e+01,2.287799865007400513e-02,7.016058564186096191e-01,8.125000000000000000e-01
1.871222900390625000e+03,4.999267868697643280e-03,-1.721027755737304688e+01,2.347544580698013306e-02,5.427010655403137207e-01,8.906250000000000000e-01
-3.225863281250000000e+03,4.554911516606807709e-03,-5.272297286987304688e+01,1.951213926076889038e-02,4.890109598636627197e-01,8.906250000000000000e-01
-1.724460937500000000e+04,5.050999112427234650e-03,-4.375754928588867188e+01,2.450123056769371033e-02,4.813474714756011963e-01,8.750000000000000000e-01
1.730844335937500000e+04,4.731166176497936249e-03,-1.107437438964843750e+02,2.324223518371582031e-02,6.969174146652221680e-01,7.968750000000000000e-01
2.671656494140625000e+03,4.610957577824592590e-03,-1.758543968200683594e+01,1.925119385123252869e-02,7.336484789848327637e-01,7.812500000000000000e-01
-2.089207763671875000e+03,5.106263328343629837e-03,-8.519057464599609375e+01,2.111984975636005402e-02,4.261616170406341553e-01,9.062500000000000000e-01
-2.537521240234375000e+03,4.626837559044361115e-03,4.343704986572265625e+01,2.368735335767269135e-02,5.211313962936401367e-01,8.281250000000000000e-01
-1.106530175781250000e+04,4.198675509542226791e-03,-6.471870422363281250e+01,2.367686852812767029e-02,4.129980504512786865e-01,8.750000000000000000e-01
-2.334991601562500000e+04,4.505603108555078506e-03,-8.895117950439453125e+01,2.002667263150215149e-02,6.072119474411010742e-01,7.968750000000000000e-01
-2.544517187500000000e+04,4.590695258229970932e-03,-2.045597839355468750e+02,2.857857942581176758e-02,6.589967012405395508e-01,7.500000000000000000e-01
